0.0462072269,-0.0873033231,0.9351228479
0.0162836208,-0.1147478662,0.5552014193
0.0977448020,-0.1773429159,0.3136226629
0.2848476574,-0.1194687220,0.2023498853
0.3424569934,0.0283116687,0.0584914398
0.3115885305,0.1304773682,-0.2018109423
0.2941761908,0.1561984374,-0.4629835350
0.1740060052,0.1437955243,-0.5910081958
-0.0169662818,0.1439541929,-0.5787023066
-0.1130069719,0.1194482655,-0.4559984567
-0.1263001731,-0.0112765239,-0.1952466949
-0.1951623431,-0.2191915581,0.1627413479
-0.2702015766,-0.3570738455,0.4843877252
-0.2135286266,-0.2725640790,0.6473849922
-0.1212880881,0.0281813394,0.5044698744
-0.1397771799,0.3327663991,0.0996373456
-0.2169843255,0.4690336122,-0.2832071216
-0.2725587298,0.4528539970,-0.5427012391
-0.2825775611,0.3208998652,-0.6325193797
-0.2310511597,0.0591075157,-0.3757677809
-0.1330259333,-0.2073299360,0.0836147991
-0.0600338867,-0.2290389591,0.2932095068
-0.0650524737,0.0196053229,0.1092988920
-0.0598213760,0.2663592953,-0.1373282161
0.0132020691,0.2929274761,-0.1228932534
0.0419127397,0.1892237859,0.0565532206
-0.0170884769,0.1753086066,0.1051873317
-0.0304859896,0.2755153730,-0.0390711006
0.0896281064,0.3184269025,-0.2192427585
0.2421260240,0.2041109374,-0.3180765435
0.2963377251,0.0193243672,-0.3383229327
0.2425421678,-0.1176532083,-0.2982642267
0.1249895098,-0.1813497314,-0.1234811878
-0.0115946514,-0.1957877739,0.2307745741
-0.1078295532,-0.2055507114,0.5643611268
-0.1581589681,-0.2606363416,0.6160155564
-0.1881730385,-0.3178561705,0.3776384319
-0.1550509274,-0.2307568396,0.0692141602
-0.0414947029,0.0301756662,-0.0565417862
0.0325759602,0.2976180853,0.0241543561
0.0653524365,0.4521067781,0.0565487919
0.2608316795,0.4507981573,-0.1568757599
0.5589512787,0.3266848905,-0.3296009323
0.7717012374,0.1522028341,-0.1806902832
0.8709776728,-0.2684887512,-0.3388507864
0.8466574249,-0.9602936628,-1.1771021020
0.7848749119,-1.2861362457,-1.7797090152
0.5862193605,-0.8707639833,-1.5707185703
0.1252821826,-0.3363581446,-1.0054281038
-0.3626898028,-0.2604283770,-0.4123068778
-0.8794431901,-0.2597875282,0.2503692309
-1.5682473388,0.1772609690,0.7627725572
-1.9768818765,0.6935797985,0.5229834614
-1.7144668853,0.5646852125,-0.4887242145
-1.1862177924,-0.0555632613,-1.1403090044
-0.8713364280,-0.2626556128,-0.6785503255
-0.6006313294,0.2464159748,0.1265834143
-0.0380149304,0.8465059985,0.4330369557
0.7612124455,0.9937214899,0.5503033442
1.4413869473,0.7260422816,1.0566622657
1.4623935385,0.3506905540,1.8565054811
0.9236359006,0.1202216857,2.4893337481
0.5939587575,-0.1395320964,2.8415646824
0.5551276113,-0.5835920936,3.2291026895
0.3898931637,-0.8658610156,3.8528194968
0.3344540172,-0.7228562838,4.6673432260
0.8131085607,-0.2930621545,5.4963013426
1.2856227334,0.1193701677,5.5063175536
0.8294904263,0.2498326707,3.6084145523
-0.3868149850,0.1125514255,0.2671267857
