-0.1596180800,-0.8256779227,-0.2417446542
0.2002680953,-0.2679626054,0.3943544244
0.3350874956,0.0695312463,0.4638850136
0.3180647567,0.3068012824,-0.1531016972
0.2590819341,0.3244598861,-0.6427907309
0.1799436545,0.1235073051,-0.5884903698
0.0702448840,0.0134263064,-0.6101115705
-0.1432480235,0.1029569689,-0.7346033924
-0.4182472498,0.1892232135,-0.2711839101
-0.5543001990,0.0862938579,0.5896909797
-0.4616673467,-0.0737621859,0.9579128800
-0.2527713741,-0.0477690851,0.6219288688
-0.0907170698,0.0826148460,0.1758067497
-0.0363382414,0.0885456837,0.0767058379
-0.0274231718,0.0228825026,0.1569536925
0.0193430155,0.0633405431,0.1222083117
0.0885995695,0.1515372912,0.0106638703
0.0842905383,0.1067326982,0.0454989476
0.0343280682,-0.0201901416,0.0983935542
0.0859159766,-0.0484734729,-0.2333808532
0.1472495688,-0.0123536827,-0.5989560455
-0.0060610656,-0.0581592017,-0.3579625711
-0.2627316805,-0.1653089037,0.1437507169
-0.3659183496,-0.2142616447,0.4004869712
-0.1038294843,-0.1907733342,0.5717601808
0.3040894853,-0.1615064302,0.5315204046
0.3281276305,-0.1283104551,-0.0629205611
0.1219745692,-0.0808162563,-0.5709842396
-0.0349829341,-0.0605519226,-0.5008778294
-0.0038350441,-0.0920584642,-0.5121274526
0.1730403920,-0.0684567522,-0.5180264127
0.0844484258,0.0882883367,0.0252303434
-0.0875155963,0.2184182104,0.3909485042
0.0128942216,0.1778327255,0.1348081095
0.1856771530,0.0573624989,-0.1267593410
0.1650605100,0.0307864230,-0.1183323352
-0.0104985513,0.1350826123,0.1278413815
-0.0917052151,0.2519471187,0.4917897474
-0.0206318077,0.2123770122,0.5499289338
0.0156950796,-0.0114687601,0.2434800551
0.0080475924,-0.2153401735,-0.0247507986
0.0102967739,-0.2231663458,-0.1226615017
-0.0444886614,-0.0822501510,-0.1902917671
-0.0893806592,0.0628509200,-0.1955922557
-0.0329382737,0.1080635939,-0.0583808720
0.0431818761,0.0393672591,0.0781221096
0.0377677371,-0.0273787454,0.0881545855
0.0030526639,0.0165201055,0.0949672077
0.0328592066,0.0490628211,0.2988146042
0.0325312728,-0.0824253180,0.4777827382
-0.0995193957,-0.2691666877,0.0663408686
-0.2355308877,-0.3481102231,-0.7184160534
-0.2305658995,-0.3235878687,-1.0412077877
-0.0745852789,-0.1934394590,-0.7151870239
-0.0036585025,0.0505949331,-0.0402605693
0.0428531747,0.1963588089,0.5773709301
0.2104408129,0.1387875423,0.5836416328
0.1296021422,0.0483746825,0.0551803687
-0.0807725716,0.0362110838,-0.2018669200
-0.0823959733,0.0820485401,0.0206139949
0.0155666373,0.0983875139,0.1507983412
0.0807033465,0.0944303052,-0.0349929621
0.1336539685,0.1495483015,-0.2467096164
0.2268711115,0.1929588692,-0.2744957258
0.3007326429,0.1206590023,-0.1630372036
0.3456192767,-0.0098305619,0.0003331374
0.3869331149,-0.0714479506,0.1952184871
0.3264544026,-0.0533039062,0.3167162756
0.1054501139,-0.0267230219,0.2255005819
-0.1288622019,-0.0044668464,0.0008634317
-0.2375074545,0.0504107449,-0.1475415038
-0.2867883805,0.1783660473,-0.2443893117
-0.4081419877,0.3783726600,-0.6288087924
-0.5759245329,0.4546680393,-1.2188430736
-0.5777344128,0.1257844206,-1.0285043730
-0.2710646961,-0.4675902034,0.3619260903
0.1664195811,-0.7363407542,1.6689433476
0.3737996922,-0.4145411308,1.6390759057
0.1697073059,0.0678755592,0.6178267841
-0.2475047119,0.2148990874,-0.2532167805
-0.4942632239,0.0329165298,-0.3806358513
-0.4124095503,-0.1947675469,-0.1021612041
-0.1579557117,-0.3021628675,0.1271191253
0.0611384025,-0.2738118517,0.2193054130
0.1741545685,-0.1592049500,0.1418444881
0.2219609558,-0.0366272923,0.0232236515
0.2379729214,0.0319304001,0.0070597833
0.2189031185,0.0353282461,-0.0664968009
0.1886315626,0.0259528948,-0.2387275632
0.1816996296,0.0587479653,-0.2592750009
0.1830046159,0.0912856429,-0.0921839640
0.1721346490,0.0455211140,-0.0126087540
0.1732611798,-0.0297077407,-0.0767141263
0.1740550335,0.0093261608,0.0131039187
0.0826374407,0.1729433958,0.3083190229
-0.1006054812,0.2639497859,0.3366240164
-0.1775828977,0.1615433923,-0.0343512660
-0.0382801022,0.0278594960,-0.1496138209
0.0719234576,0.0122853167,0.1959521961
-0.1159505258,0.0120590106,0.3323956104
-0.4091468558,-0.0488450870,0.0364988159
-0.4038049192,-0.0598924387,-0.2362590027
-0.1277050101,0.0191573669,-0.3088049291
0.0416031947,0.0975509110,-0.3214899801
-0.0105316243,0.1524893613,-0.3041521890
-0.0719334567,0.2138737069,-0.2504265699
-0.0144619172,0.2594168780,-0.0955268492
0.0706278304,0.2693899684,0.2197207272
0.1051536635,0.2732159722,0.3996133363
0.3018949702,0.2296911391,0.5123406042
0.8873674067,-0.0357921622,1.3697137211
1.3242055365,-0.4199634608,2.4283740889
0.6794163937,-0.3744268718,1.6033852086
-0.7940768205,0.1292435845,-0.9834699787
-1.6645071981,0.2389967969,-2.6227792482
-1.2982444293,-0.3127005117,-2.2184488826
-0.5510374004,-0.7026353703,-1.2656922848
-0.2261091502,-0.5512849837,-0.8907809235
-0.0644406702,-0.3010490603,-0.7171033680
0.2438725111,-0.0661566382,-0.3475754738
0.3788142728,0.2285236104,-0.0445199603
0.2271988943,0.2907539629,0.0004207568
0.0657714690,0.0340559718,-0.0352556447
0.0469772519,-0.2496144073,0.0125955458
0.1529675203,-0.3041390449,0.0651399325
0.2596734836,-0.1314591358,0.0392618920
0.2751801032,0.0625604478,0.0169532556
0.2390691794,0.1597546399,0.0289897670
0.1653093691,0.1737255281,0.0723734403
0.0610987302,0.1037827541,0.2187686960
0.0396425952,0.0204253927,0.3840506524
0.1197866209,0.0545461660,0.3709662544
0.1375037133,0.1710376470,0.2387442555
0.0298917464,0.2419413954,0.1932928930
-0.0329389407,0.2777331701,0.1887513547
0.1024503046,0.3503035334,0.0480380547
0.3498545972,0.4385110977,-0.2066222002
0.4802096535,0.4828321070,-0.4746164260
0.3293124687,0.4136714827,-0.7225466988
-0.1058460529,0.0876869806,-0.7671838470
-0.6098519446,-0.5682612141,-0.2520944043
-0.7994251453,-1.2549751419,0.7955035891
-0.4934303525,-1.4216757660,1.5446463165
-0.0020891497,-0.9841587139,1.3467390707
0.3426409672,-0.4554532388,0.8510023471
0.5187854730,-0.1097077745,0.8174908724
0.4149406744,0.1693900286,0.8108089061
-0.0122538046,0.3742547364,0.3260647967
-0.4032732979,0.4358085193,-0.2161465268
-0.4564293642,0.4035082548,-0.3378885086
-0.2944959440,0.3253649312,-0.2017064176
-0.2018574298,0.2164136282,-0.1909246599
-0.2648357359,0.1471898859,-0.3581170161
-0.3293101556,0.1955209004,-0.3985781445
-0.2405282224,0.3028113094,-0.1567346704
-0.0527797732,0.3284293001,0.0912723450
0.0700934202,0.2427291788,0.0651426765
0.0865766180,0.1504546797,-0.1313973524
0.0832979911,0.1453274138,-0.1935111492
0.1114543767,0.1988755713,-0.0491814066
0.1416754241,0.1976639103,0.0277997500
0.1564034708,0.1066774690,-0.1232815161
0.1829920171,0.0387324502,-0.2444632449
0.2137121822,0.0849605348,-0.0766598236
0.1655280801,0.1617700679,0.1901281201
-0.0136962589,0.1435560719,0.1779873979
-0.2144380394,0.0570229200,-0.0904695478
-0.2504005308,0.0031549448,-0.2669336102
-0.1023080046,-0.0079190065,-0.2417894888
0.0551042408,-0.0149716654,-0.1815200199
0.1070270852,-0.0175289541,-0.1713064780
0.1141155981,-0.0314726126,-0.1433222293
0.1247285989,-0.1069991678,-0.0550148412
0.0977455858,-0.2052357687,0.0360134456
0.0476493842,-0.2324120960,0.0738285509
0.0356339334,-0.1949054911,0.0849435109
0.0576479259,-0.1522914501,0.1220523884
0.0773449242,-0.1169691721,0.1691261493
0.0784947707,-0.0642371653,0.1450857077
0.0593294867,0.0026714930,0.0291897213
0.0311531656,0.0239081916,-0.0632195595
0.0123223283,-0.0269261543,-0.0496136201
0.0077785362,-0.0823528656,-0.0209795114
0.0062106642,-0.0841817237,-0.0550319076
0.0048907904,-0.0591703714,-0.0884386979
0.0115568660,-0.0398533425,-0.0752162133
0.0220960583,-0.0179147234,-0.0546471611
0.0230298161,-0.0004325549,-0.0440354953
0.0122467201,-0.0113534626,-0.0220812493
0.0033930005,-0.0383599007,0.0193772890
0.0121533370,-0.0379579586,0.0709986445
0.0130466761,0.0009597465,0.0847694549
-0.0363485827,0.0500699378,0.0094245075
-0.1024886756,0.0888744254,-0.1118252902
-0.1007304436,0.0817623755,-0.1703759561
0.0179339582,-0.0158772828,-0.0947322589
0.2040846751,-0.1665353242,0.0896297870
0.3139011066,-0.2368226975,0.2622239456
0.2398063601,-0.1345336817,0.3142026184
0.0168705203,0.0779155835,0.2441052190
-0.2331946135,0.2796249178,0.0938503159
-0.3907705604,0.4223958249,-0.1017460587
-0.3505374207,0.4583504361,-0.2235651166
-0.1147924493,0.2774074953,-0.1547667153
0.1048477825,-0.0830449779,-0.0133006539
0.1010746931,-0.3330160364,-0.0315412462
-0.0570895782,-0.2795902613,-0.2118498038
-0.1729361387,-0.0841728132,-0.3608315524
-0.1857200663,0.0215101473,-0.3792657837
-0.1310800258,0.0269937814,-0.2893084274
-0.0515402258,0.0134376802,-0.1760601677
0.0161511984,-0.0572399912,-0.1080003857
0.1516357231,-0.1731507519,0.0059477853
0.3688179207,-0.1788442345,0.2333590129
0.4555418182,-0.0801170847,0.4662248029
0.3379753193,0.0192410845,0.6286090705
0.1503121981,0.1176154200,0.7142827749
0.0011554364,0.1545467722,0.6473675400
-0.0894631408,0.0331551392,0.3691855718
-0.1675452855,-0.1491403583,-0.0004983226
-0.2488844464,-0.1937474860,-0.2524564522
-0.2869125574,-0.0947029572,-0.3227889768
-0.2505699811,-0.0103208796,-0.3314977922
-0.1631636733,-0.0129242336,-0.3634709951
-0.0839355371,-0.0406582577,-0.3570615907
-0.0790811111,-0.0377756242,-0.2733518445
-0.1444254795,-0.0161715598,-0.1777924728
-0.1692851647,0.0067521303,-0.1121836614
-0.0550129772,0.0371630576,-0.0477129544
0.1408117049,0.0643456002,0.0358345039
0.2476842197,0.0600905061,0.0833705764
0.1879335656,0.0315528459,0.0334464401
0.0652814952,0.0220595763,-0.0355891965
0.0083753536,0.0452883171,-0.0353423505
0.0246525926,0.0744025937,-0.0340664417
0.0534473621,0.0857106452,-0.0470780469
0.0478962934,0.0531292896,-0.0506973997
-0.0028925701,-0.0488119843,-0.1545989359
-0.0265393169,-0.1997760197,-0.2592484373
0.0987814526,-0.3153198861,-0.0707248346
0.3787830366,-0.2655416169,0.2611114455
0.6339819225,0.0214552646,0.2038468816
0.7104202862,0.4470987075,-0.4036095481
0.7204111656,0.8001912340,-0.9590814523
0.7552259213,0.8495989613,-0.7200955254
0.4575622506,0.3892580622,0.0374009650
-0.4469126057,-0.4403221045,0.3946187242
-1.3660454531,-0.8969215932,0.2117301047
-1.4369395654,-0.3972214254,-0.1800842951
-0.6802300957,0.5109613176,-0.5574197166
0.0955545488,0.7426080163,-0.3011971647
0.2608708035,0.0834443883,0.8334938162
